hr,weekday,cnt,workingday
15,3,311.0,1
16,3,466.0,1
17,3,642.5,1
18,3,642.5,1
19,3,611.0,1
20,3,409.0,1
21,3,349.0,1
22,3,229.0,1
23,3,123.0,1
0,4,58.0,1
1,4,18.0,1
2,4,11.0,1
3,4,6.0,1
4,4,6.0,1
5,4,56.0,1
6,4,170.0,1
7,4,534.0,1
8,4,642.5,1
9,4,355.0,1
10,4,190.0,1
11,4,243.0,1
12,4,290.0,1
13,4,336.0,1
14,4,298.0,1
15,4,291.0,1
16,4,457.0,1
17,4,642.5,1
18,4,642.5,1
19,4,603.0,1
20,4,417.0,1
21,4,274.0,1
22,4,287.0,1
23,4,154.0,1
0,5,66.0,1
1,5,49.0,1
2,5,14.0,1
3,5,12.0,1
4,5,10.0,1
5,5,49.0,1
6,5,165.0,1
7,5,503.0,1
8,5,642.5,1
9,5,383.0,1
10,5,225.0,1
11,5,321.0,1
12,5,389.0,1
13,5,421.0,1
14,5,412.0,1
15,5,423.0,1
16,5,567.0,1
17,5,642.5,1
18,5,642.5,1
19,5,588.0,1
20,5,369.0,1
21,5,312.0,1
22,5,295.0,1
23,5,186.0,1
0,6,172.0,0
1,6,124.0,0
2,6,83.0,0
3,6,45.0,0
4,6,15.0,0
5,6,17.0,0
6,6,41.0,0
7,6,77.0,0
8,6,218.0,0
9,6,377.0,0
10,6,474.0,0
11,6,626.0,0
12,6,642.5,0
13,6,642.5,0
14,6,642.5,0
15,6,642.5,0
16,6,642.5,0
17,6,642.5,0
18,6,598.0,0
19,6,407.0,0
20,6,325.0,0
21,6,261.0,0
22,6,239.0,0
23,6,171.0,0
0,0,180.0,0
1,0,142.0,0
2,0,95.0,0
3,0,54.0,0
4,0,10.0,0
5,0,6.0,0
6,0,16.0,0
7,0,57.0,0
8,0,175.0,0
9,0,276.0,0
10,0,489.0,0
11,0,570.0,0
12,0,642.5,0
13,0,642.5,0
14,0,642.5,0
15,0,640.0,0
16,0,642.5,0
17,0,642.5,0
18,0,540.0,0
19,0,413.0,0
20,0,252.0,0
21,0,196.0,0
22,0,138.0,0
23,0,100.0,0
0,1,64.0,1
1,1,18.0,1
2,1,8.0,1
3,1,5.0,1
4,1,8.0,1
5,1,37.0,1
6,1,168.0,1
7,1,530.0,1
8,1,642.5,1
9,1,328.0,1
10,1,198.0,1
11,1,238.0,1
12,1,342.0,1
13,1,328.0,1
14,1,303.0,1
15,1,300.0,1
16,1,516.0,1
17,1,642.5,1
18,1,642.5,1
19,1,590.0,1
20,1,432.0,1
21,1,256.0,1
22,1,172.0,1
23,1,94.0,1
0,2,64.0,1
1,2,13.0,1
2,2,14.0,1
3,2,5.0,1
4,2,9.0,1
5,2,47.0,1
6,2,194.0,1
7,2,556.0,1
8,2,642.5,1
9,2,409.0,1
10,2,170.0,1
11,2,218.0,1
12,2,302.0,1
13,2,305.0,1
14,2,293.0,1
15,2,303.0,1
16,2,495.0,1
17,2,642.5,1
18,2,642.5,1
19,2,539.0,1
20,2,425.0,1
21,2,297.0,1
22,2,188.0,1
23,2,98.0,1
0,3,40.0,1
1,3,29.0,1
2,3,17.0,1
3,3,10.0,1
4,3,14.0,1
5,3,36.0,1
6,3,182.0,1
7,3,532.0,1
8,3,642.5,1
9,3,334.0,1
10,3,185.0,1
11,3,227.0,1
12,3,316.0,1
13,3,340.0,1
14,3,277.0,1
15,3,300.0,1
16,3,468.0,1
17,3,642.5,1
18,3,642.5,1
19,3,627.0,1
20,3,434.0,1
21,3,360.0,1
22,3,215.0,1
23,3,115.0,1
0,4,65.0,1
1,4,21.0,1
2,4,16.0,1
3,4,7.0,1
4,4,8.0,1
5,4,66.0,1
6,4,169.0,1
7,4,558.0,1
8,4,642.5,1
9,4,335.0,1
10,4,208.0,1
11,4,294.0,1
12,4,335.0,1
13,4,326.0,1
14,4,258.0,1
15,4,296.0,1
16,4,472.0,1
17,4,642.5,1
18,4,642.5,1
19,4,559.0,1
20,4,457.0,1
21,4,253.0,1
22,4,47.0,1
23,4,45.0,1
0,5,17.0,1
1,5,13.0,1
2,5,10.0,1
3,5,7.0,1
4,5,12.0,1
5,5,38.0,1
6,5,138.0,1
7,5,394.0,1
8,5,642.5,1
9,5,426.0,1
10,5,245.0,1
11,5,361.0,1
12,5,380.0,1
13,5,410.0,1
14,5,399.0,1
15,5,392.0,1
16,5,502.0,1
17,5,642.5,1
18,5,642.5,1
19,5,508.0,1
20,5,336.0,1
21,5,237.0,1
22,5,220.0,1
23,5,190.0,1
0,6,149.0,0
1,6,101.0,0
2,6,92.0,0
3,6,29.0,0
4,6,14.0,0
5,6,15.0,0
6,6,37.0,0
7,6,73.0,0
8,6,211.0,0
9,6,332.0,0
10,6,472.0,0
11,6,642.5,0
12,6,642.5,0
13,6,642.5,0
14,6,642.5,0
15,6,642.5,0
16,6,642.5,0
17,6,642.5,0
18,6,594.0,0
19,6,470.0,0
20,6,315.0,0
21,6,292.0,0
22,6,221.0,0
23,6,196.0,0
0,0,147.0,0
1,0,116.0,0
2,0,92.0,0
3,0,58.0,0
4,0,7.0,0
5,0,10.0,0
6,0,22.0,0
7,0,57.0,0
8,0,144.0,0
9,0,285.0,0
10,0,479.0,0
11,0,591.0,0
12,0,642.5,0
13,0,594.0,0
14,0,612.0,0
15,0,642.5,0
16,0,642.5,0
17,0,575.0,0
18,0,401.0,0
19,0,257.0,0
20,0,194.0,0
21,0,123.0,0
22,0,91.0,0
23,0,57.0,0
0,1,45.0,1
1,1,18.0,1
2,1,12.0,1
3,1,7.0,1
4,1,10.0,1
5,1,36.0,1
6,1,155.0,1
7,1,483.0,1
8,1,642.5,1
9,1,340.0,1
10,1,179.0,1
11,1,272.0,1
12,1,323.0,1
13,1,305.0,1
14,1,244.0,1
15,1,329.0,1
16,1,459.0,1
17,1,642.5,1
18,1,613.0,1
19,1,516.0,1
20,1,262.0,1
21,1,218.0,1
22,1,207.0,1
23,1,105.0,1
0,2,31.0,1
1,2,11.0,1
2,2,2.0,1
3,2,5.0,1
4,2,10.0,1
5,2,43.0,1
6,2,179.0,1
7,2,260.0,1
8,2,134.0,1
9,2,86.0,1
10,2,45.0,1
11,2,99.0,1
12,2,104.0,1
13,2,154.0,1
14,2,163.0,1
15,2,209.0,1
16,2,374.0,1
17,2,642.5,1
18,2,642.5,1
19,2,395.0,1
20,2,306.0,1
21,2,289.0,1
22,2,240.0,1
23,2,98.0,1
0,3,52.0,1
1,3,19.0,1
2,3,9.0,1
3,3,7.0,1
4,3,11.0,1
5,3,34.0,1
6,3,177.0,1
7,3,515.0,1
8,3,642.5,1
9,3,362.0,1
10,3,175.0,1
11,3,230.0,1
12,3,358.0,1
13,3,279.0,1
14,3,251.0,1
15,3,319.0,1
16,3,478.0,1
17,3,642.5,1
18,3,642.5,1
19,3,593.0,1
20,3,497.0,1
21,3,209.0,1
22,3,241.0,1
23,3,220.0,1
0,4,76.0,1
1,4,25.0,1
2,4,13.0,1
3,4,11.0,1
4,4,10.0,1
5,4,39.0,1
6,4,133.0,1
7,4,391.0,1
8,4,642.5,1
9,4,359.0,1
10,4,177.0,1
11,4,214.0,1
12,4,288.0,1
13,4,294.0,1
14,4,267.0,1
15,4,325.0,1
16,4,497.0,1
17,4,642.5,1
18,4,642.5,1
19,4,534.0,1
20,4,441.0,1
21,4,321.0,1
22,4,232.0,1
23,4,155.0,1
0,5,102.0,1
1,5,46.0,1
2,5,11.0,1
3,5,16.0,1
4,5,11.0,1
5,5,41.0,1
6,5,137.0,1
7,5,428.0,1
8,5,642.5,1
9,5,384.0,1
10,5,260.0,1
11,5,304.0,1
12,5,468.0,1
13,5,424.0,1
14,5,400.0,1
15,5,470.0,1
16,5,634.0,1
17,5,642.5,1
18,5,642.5,1
19,5,500.0,1
20,5,372.0,1
21,5,267.0,1
22,5,264.0,1
23,5,171.0,1
0,6,191.0,0
1,6,141.0,0
2,6,75.0,0
3,6,56.0,0
4,6,11.0,0
5,6,10.0,0
6,6,30.0,0
7,6,84.0,0
8,6,206.0,0
9,6,395.0,0
10,6,539.0,0
11,6,642.5,0
12,6,642.5,0
13,6,642.5,0
14,6,576.0,0
15,6,620.0,0
16,6,642.5,0
17,6,610.0,0
18,6,495.0,0
19,6,341.0,0
20,6,247.0,0
21,6,215.0,0
22,6,185.0,0
23,6,179.0,0
0,0,127.0,0
1,0,109.0,0
2,0,74.0,0
3,0,22.0,0
4,0,11.0,0
5,0,10.0,0
6,0,23.0,0
7,0,35.0,0
8,0,62.0,0
9,0,86.0,0
10,0,185.0,0
11,0,336.0,0
12,0,392.0,0
13,0,320.0,0
14,0,314.0,0
15,0,306.0,0
16,0,333.0,0
17,0,157.0,0
18,0,106.0,0
19,0,114.0,0
20,0,116.0,0
21,0,113.0,0
22,0,79.0,0
23,0,80.0,0
0,1,51.0,0
1,1,37.0,0
2,1,15.0,0
3,1,10.0,0
4,1,7.0,0
5,1,19.0,0
6,1,59.0,0
7,1,154.0,0
8,1,397.0,0
9,1,332.0,0
10,1,298.0,0
11,1,308.0,0
12,1,341.0,0
13,1,405.0,0
14,1,420.0,0
15,1,370.0,0
16,1,377.0,0
17,1,497.0,0
18,1,456.0,0
19,1,371.0,0
20,1,227.0,0
21,1,151.0,0
22,1,107.0,0
23,1,69.0,0
0,2,31.0,1
1,2,13.0,1
2,2,7.0,1
3,2,3.0,1
4,2,7.0,1
5,2,19.0,1
6,2,143.0,1
7,2,362.0,1
8,2,642.5,1
9,2,382.0,1
10,2,164.0,1
11,2,193.0,1
12,2,260.0,1
13,2,238.0,1
14,2,244.0,1
15,2,254.0,1
16,2,424.0,1
17,2,642.5,1
18,2,642.5,1
19,2,514.0,1
20,2,360.0,1
21,2,225.0,1
22,2,162.0,1
23,2,84.0,1
0,3,33.0,1
1,3,8.0,1
2,3,8.0,1
3,3,6.0,1
4,3,6.0,1
5,3,40.0,1
6,3,175.0,1
7,3,507.0,1
8,3,642.5,1
9,3,366.0,1
10,3,217.0,1
11,3,291.0,1
12,3,390.0,1
13,3,297.0,1
14,3,271.0,1
15,3,319.0,1
16,3,566.0,1
17,3,642.5,1
18,3,642.5,1
19,3,566.0,1
20,3,392.0,1
21,3,269.0,1
22,3,197.0,1
23,3,136.0,1
0,4,42.0,1
1,4,11.0,1
2,4,11.0,1
3,4,3.0,1
4,4,10.0,1
5,4,42.0,1
6,4,159.0,1
7,4,478.0,1
8,4,642.5,1
9,4,355.0,1
10,4,204.0,1
11,4,251.0,1
12,4,326.0,1
13,4,291.0,1
14,4,348.0,1
15,4,460.0,1
16,4,481.0,1
17,4,642.5,1
18,4,642.5,1
19,4,642.5,1
20,4,415.0,1
21,4,260.0,1
22,4,177.0,1
23,4,186.0,1
0,5,68.0,1
1,5,37.0,1
2,5,16.0,1
3,5,6.0,1
4,5,8.0,1
5,5,35.0,1
6,5,143.0,1
7,5,392.0,1
8,5,642.5,1
9,5,400.0,1
10,5,275.0,1
11,5,313.0,1
12,5,387.0,1
13,5,381.0,1
14,5,371.0,1
15,5,455.0,1
16,5,520.0,1
17,5,642.5,1
18,5,642.0,1
19,5,493.0,1
20,5,308.0,1
21,5,190.0,1
22,5,160.0,1
23,5,100.0,1
0,6,249.0,0
1,6,146.0,0
2,6,67.0,0
3,6,15.0,0
4,6,11.0,0
5,6,11.0,0
6,6,28.0,0
7,6,70.0,0
8,6,174.0,0
9,6,266.0,0
10,6,347.0,0
11,6,527.0,0
12,6,573.0,0
13,6,642.5,0
14,6,597.0,0
15,6,615.0,0
16,6,637.0,0
17,6,528.0,0
18,6,473.0,0
19,6,332.0,0
20,6,255.0,0
21,6,204.0,0
22,6,189.0,0
23,6,125.0,0
0,0,111.0,0
1,0,112.0,0
2,0,66.0,0
3,0,28.0,0
4,0,12.0,0
5,0,11.0,0
6,0,24.0,0
7,0,51.0,0
8,0,132.0,0
9,0,223.0,0
10,0,428.0,0
11,0,494.0,0
12,0,562.0,0
13,0,619.0,0
14,0,617.0,0
15,0,568.0,0
16,0,581.0,0
17,0,539.0,0
18,0,453.0,0
19,0,336.0,0
20,0,246.0,0
21,0,196.0,0
22,0,125.0,0
23,0,105.0,0
0,1,48.0,1
1,1,29.0,1
2,1,6.0,1
3,1,4.0,1
4,1,10.0,1
5,1,40.0,1
6,1,147.0,1
7,1,476.0,1
8,1,642.5,1
9,1,359.0,1
10,1,168.0,1
11,1,263.0,1
12,1,284.0,1
13,1,146.0,1
14,1,185.0,1
15,1,260.0,1
16,1,447.0,1
17,1,642.5,1
18,1,592.0,1
19,1,239.0,1
20,1,256.0,1
21,1,206.0,1
22,1,126.0,1
23,1,81.0,1
0,2,48.0,1
1,2,13.0,1
2,2,3.0,1
3,2,2.0,1
4,2,7.0,1
5,2,52.0,1
6,2,172.0,1
7,2,525.0,1
8,2,642.5,1
9,2,355.0,1
10,2,222.0,1
11,2,228.0,1
12,2,325.0,1
13,2,328.0,1
14,2,308.0,1
15,2,346.0,1
16,2,446.0,1
17,2,642.5,1
18,2,642.5,1
19,2,531.0,1
20,2,432.0,1
21,2,195.0,1
22,2,181.0,1
23,2,199.0,1
0,3,49.0,1
1,3,17.0,1
2,3,16.0,1
3,3,7.0,1
4,3,4.0,1
5,3,41.0,1
6,3,178.0,1
7,3,464.0,1
8,3,642.5,1
9,3,382.0,1
10,3,228.0,1
11,3,234.0,1
12,3,332.0,1
13,3,310.0,1
14,3,270.0,1
15,3,301.0,1
16,3,466.0,1
17,3,642.5,1
18,3,642.5,1
19,3,516.0,1
20,3,414.0,1
21,3,329.0,1
22,3,215.0,1
23,3,99.0,1
0,4,57.0,1
1,4,14.0,1
2,4,14.0,1
3,4,5.0,1
4,4,5.0,1
5,4,42.0,1
6,4,153.0,1
7,4,508.0,1
8,4,642.5,1
9,4,387.0,1
10,4,218.0,1
11,4,268.0,1
12,4,377.0,1
13,4,332.0,1
14,4,285.0,1
15,4,353.0,1
16,4,450.0,1
17,4,642.5,1
18,4,642.5,1
19,4,513.0,1
20,4,387.0,1
21,4,283.0,1
22,4,229.0,1
23,4,117.0,1
0,5,56.0,1
1,5,16.0,1
2,5,10.0,1
3,5,5.0,1
4,5,6.0,1
5,5,36.0,1
6,5,131.0,1
7,5,154.0,1
8,5,467.0,1
9,5,389.0,1
10,5,224.0,1
11,5,252.0,1
12,5,332.0,1
13,5,375.0,1
14,5,365.0,1
15,5,395.0,1
16,5,565.0,1
17,5,425.0,1
18,5,233.0,1
19,5,232.0,1
20,5,229.0,1
21,5,206.0,1
22,5,190.0,1
23,5,131.0,1
0,6,123.0,0
1,6,95.0,0
2,6,78.0,0
3,6,29.0,0
4,6,18.0,0
5,6,13.0,0
6,6,31.0,0
7,6,65.0,0
8,6,193.0,0
9,6,363.0,0
10,6,423.0,0
11,6,612.0,0
12,6,642.5,0
13,6,642.5,0
14,6,642.5,0
15,6,642.5,0
16,6,642.5,0
17,6,642.5,0
18,6,521.0,0
19,6,345.0,0
20,6,259.0,0
21,6,296.0,0
22,6,202.0,0
23,6,163.0,0
0,0,154.0,0
1,0,117.0,0
2,0,132.0,0
3,0,41.0,0
4,0,21.0,0
5,0,10.0,0
6,0,26.0,0
7,0,56.0,0
8,0,143.0,0
9,0,269.0,0
10,0,443.0,0
11,0,547.0,0
12,0,642.5,0
13,0,626.0,0
14,0,640.0,0
15,0,623.0,0
16,0,591.0,0
17,0,491.0,0
18,0,413.0,0
19,0,266.0,0
20,0,195.0,0
21,0,166.0,0
22,0,113.0,0
23,0,66.0,0
0,1,31.0,1
1,1,11.0,1
2,1,5.0,1
3,1,6.0,1
4,1,7.0,1
5,1,46.0,1
6,1,144.0,1
7,1,452.0,1
8,1,642.5,1
9,1,360.0,1
10,1,212.0,1
11,1,211.0,1
12,1,283.0,1
13,1,315.0,1
14,1,282.0,1
15,1,296.0,1
16,1,524.0,1
17,1,642.5,1
18,1,642.5,1
19,1,514.0,1
20,1,403.0,1
21,1,174.0,1
22,1,183.0,1
23,1,163.0,1
0,2,37.0,1
1,2,17.0,1
2,2,7.0,1
3,2,1.0,1
4,2,7.0,1
5,2,50.0,1
6,2,158.0,1
7,2,531.0,1
8,2,642.5,1
9,2,334.0,1
10,2,221.0,1
11,2,253.0,1
12,2,378.0,1
13,2,303.0,1
14,2,296.0,1
15,2,346.0,1
16,2,541.0,1
17,2,642.5,1
18,2,642.5,1
19,2,482.0,1
20,2,379.0,1
21,2,295.0,1
22,2,194.0,1
23,2,111.0,1
0,3,46.0,1
1,3,27.0,1
2,3,6.0,1
3,3,4.0,1
4,3,6.0,1
5,3,53.0,1
6,3,173.0,1
7,3,526.0,1
8,3,642.5,1
9,3,373.0,1
10,3,171.0,1
11,3,236.0,1
12,3,316.0,1
13,3,306.0,1
14,3,301.0,1
15,3,308.0,1
16,3,532.0,1
17,3,642.5,1
18,3,642.5,1
19,3,572.0,1
20,3,441.0,1
21,3,313.0,1
22,3,238.0,1
23,3,123.0,1
0,4,76.0,1
1,4,28.0,1
2,4,18.0,1
3,4,8.0,1
4,4,5.0,1
5,4,55.0,1
6,4,171.0,1
7,4,495.0,1
8,4,642.5,1
9,4,343.0,1
10,4,225.0,1
11,4,238.0,1
12,4,319.0,1
13,4,313.0,1
14,4,285.0,1
15,4,305.0,1
16,4,499.0,1
17,4,642.5,1
18,4,642.5,1
19,4,542.0,1
20,4,347.0,1
21,4,271.0,1
22,4,207.0,1
23,4,135.0,1
0,5,71.0,1
1,5,36.0,1
2,5,19.0,1
3,5,13.0,1
4,5,5.0,1
5,5,50.0,1
6,5,144.0,1
7,5,421.0,1
8,5,642.5,1
9,5,403.0,1
10,5,197.0,1
11,5,290.0,1
12,5,392.0,1
13,5,337.0,1
14,5,351.0,1
15,5,448.0,1
16,5,582.0,1
17,5,642.5,1
18,5,642.5,1
19,5,471.0,1
20,5,311.0,1
21,5,292.0,1
22,5,217.0,1
23,5,178.0,1
0,6,142.0,0
1,6,146.0,0
2,6,90.0,0
3,6,26.0,0
4,6,13.0,0
5,6,9.0,0
6,6,31.0,0
7,6,86.0,0
8,6,213.0,0
9,6,328.0,0
10,6,479.0,0
11,6,585.0,0
12,6,642.5,0
13,6,642.5,0
14,6,642.5,0
15,6,642.5,0
16,6,612.0,0
17,6,618.0,0
18,6,456.0,0
19,6,300.0,0
20,6,296.0,0
21,6,209.0,0
22,6,157.0,0
23,6,167.0,0
0,0,117.0,0
1,0,133.0,0
2,0,116.0,0
3,0,79.0,0
4,0,20.0,0
5,0,28.0,0
6,0,39.0,0
7,0,65.0,0
8,0,173.0,0
9,0,330.0,0
10,0,434.0,0
11,0,462.0,0
12,0,491.0,0
13,0,391.0,0
14,0,402.0,0
15,0,301.0,0
16,0,293.0,0
17,0,225.0,0
18,0,154.0,0
19,0,54.0,0
20,0,55.0,0
21,0,46.0,0
22,0,37.0,0
23,0,14.0,0
0,1,22.0,1
13,2,116.0,1
14,2,126.0,1
15,2,124.0,1
16,2,98.0,1
17,2,124.0,1
18,2,143.0,1
19,2,115.0,1
20,2,81.0,1
21,2,64.0,1
22,2,66.0,1
23,2,39.0,1
0,3,16.0,1
1,3,8.0,1
2,3,7.0,1
3,3,3.0,1
4,3,5.0,1
5,3,24.0,1
6,3,116.0,1
7,3,337.0,1
8,3,621.0,1
9,3,297.0,1
10,3,168.0,1
11,3,189.0,1
12,3,241.0,1
13,3,213.0,1
14,3,224.0,1
15,3,230.0,1
16,3,424.0,1
17,3,642.5,1
18,3,584.0,1
19,3,410.0,1
20,3,268.0,1
21,3,192.0,1
22,3,165.0,1
23,3,101.0,1
0,4,60.0,1
1,4,30.0,1
2,4,20.0,1
3,4,15.0,1
4,4,10.0,1
5,4,40.0,1
6,4,148.0,1
7,4,420.0,1
8,4,642.5,1
9,4,331.0,1
10,4,146.0,1
11,4,170.0,1
12,4,221.0,1
13,4,248.0,1
14,4,185.0,1
15,4,214.0,1
16,4,344.0,1
17,4,642.5,1
18,4,642.5,1
19,4,452.0,1
20,4,296.0,1
21,4,267.0,1
22,4,202.0,1
23,4,120.0,1
0,5,50.0,1
1,5,24.0,1
2,5,10.0,1
3,5,3.0,1
4,5,7.0,1
5,5,26.0,1
6,5,122.0,1
7,5,357.0,1
8,5,642.5,1
9,5,382.0,1
10,5,204.0,1
11,5,221.0,1
12,5,292.0,1
13,5,294.0,1
14,5,262.0,1
15,5,306.0,1
16,5,421.0,1
17,5,638.0,1
18,5,522.0,1
19,5,374.0,1
20,5,221.0,1
21,5,156.0,1
22,5,149.0,1
23,5,119.0,1
0,6,108.0,0
1,6,89.0,0
2,6,46.0,0
3,6,28.0,0
4,6,16.0,0
5,6,9.0,0
6,6,21.0,0
7,6,59.0,0
8,6,142.0,0
9,6,219.0,0
10,6,328.0,0
11,6,340.0,0
12,6,394.0,0
13,6,449.0,0
14,6,455.0,0
15,6,448.0,0
16,6,400.0,0
17,6,410.0,0
18,6,297.0,0
19,6,239.0,0
20,6,181.0,0
21,6,166.0,0
22,6,146.0,0
23,6,148.0,0
0,0,102.0,0
1,0,165.0,0
2,0,37.0,0
3,0,11.0,0
4,0,9.0,0
5,0,5.0,0
6,0,16.0,0
7,0,50.0,0
8,0,149.0,0
9,0,217.0,0
10,0,360.0,0
11,0,445.0,0
12,0,504.0,0
13,0,493.0,0
14,0,509.0,0
15,0,449.0,0
16,0,435.0,0
17,0,327.0,0
18,0,237.0,0
19,0,227.0,0
20,0,141.0,0
21,0,87.0,0
22,0,79.0,0
23,0,53.0,0
0,1,23.0,1
1,1,8.0,1
2,1,6.0,1
3,1,4.0,1
4,1,16.0,1
5,1,39.0,1
6,1,139.0,1
7,1,461.0,1
8,1,642.5,1
9,1,257.0,1
10,1,142.0,1
11,1,150.0,1
12,1,244.0,1
13,1,222.0,1
14,1,196.0,1
15,1,231.0,1
16,1,360.0,1
17,1,638.0,1
18,1,542.0,1
19,1,372.0,1
20,1,241.0,1
21,1,152.0,1
22,1,115.0,1
23,1,53.0,1
0,2,19.0,1
1,2,8.0,1
2,2,2.0,1
3,2,4.0,1
4,2,7.0,1
5,2,41.0,1
6,2,149.0,1
7,2,387.0,1
8,2,588.0,1
9,2,363.0,1
10,2,230.0,1
11,2,216.0,1
12,2,248.0,1
13,2,278.0,1
14,2,240.0,1
15,2,272.0,1
16,2,402.0,1
17,2,627.0,1
18,2,497.0,1
19,2,371.0,1
20,2,228.0,1
21,2,151.0,1
22,2,153.0,1
23,2,205.0,1
0,3,283.0,1
1,3,92.0,1
2,3,74.0,1
3,3,11.0,1
4,3,9.0,1
5,3,27.0,1
6,3,118.0,1
7,3,319.0,1
8,3,601.0,1
9,3,368.0,1
10,3,178.0,1
11,3,147.0,1
12,3,212.0,1
13,3,181.0,1
14,3,161.0,1
15,3,198.0,1
16,3,273.0,1
17,3,517.0,1
18,3,465.0,1
19,3,319.0,1
20,3,256.0,1
21,3,126.0,1
22,3,60.0,1
23,3,40.0,1
0,4,15.0,1
1,4,12.0,1
2,4,6.0,1
4,4,10.0,1
5,4,35.0,1
6,4,124.0,1
7,4,423.0,1
8,4,642.5,1
9,4,275.0,1
10,4,161.0,1
11,4,171.0,1
12,4,235.0,1
13,4,228.0,1
14,4,182.0,1
15,4,233.0,1
16,4,339.0,1
17,4,592.0,1
18,4,507.0,1
19,4,373.0,1
20,4,245.0,1
21,4,233.0,1
22,4,161.0,1
23,4,87.0,1
0,5,55.0,1
1,5,20.0,1
2,5,12.0,1
3,5,9.0,1
4,5,14.0,1
5,5,27.0,1
6,5,131.0,1
7,5,341.0,1
8,5,642.5,1
9,5,327.0,1
10,5,197.0,1
11,5,251.0,1
12,5,262.0,1
13,5,299.0,1
14,5,274.0,1
15,5,356.0,1
16,5,434.0,1
17,5,642.5,1
18,5,496.0,1
19,5,361.0,1
20,5,255.0,1
21,5,199.0,1
22,5,163.0,1
23,5,162.0,1
0,6,122.0,0
1,6,76.0,0
2,6,44.0,0
3,6,20.0,0
4,6,6.0,0
5,6,10.0,0
6,6,16.0,0
7,6,71.0,0
8,6,146.0,0
9,6,259.0,0
10,6,350.0,0
11,6,466.0,0
12,6,606.0,0
13,6,642.5,0
14,6,627.0,0
15,6,567.0,0
16,6,605.0,0
17,6,501.0,0
18,6,359.0,0
19,6,283.0,0
20,6,192.0,0
21,6,220.0,0
22,6,193.0,0
23,6,146.0,0
0,0,124.0,0
1,0,108.0,0
2,0,70.0,0
3,0,48.0,0
4,0,11.0,0
5,0,12.0,0
6,0,19.0,0
7,0,68.0,0
8,0,119.0,0
9,0,273.0,0
10,0,405.0,0
11,0,504.0,0
12,0,585.0,0
13,0,642.5,0
14,0,642.5,0
15,0,642.5,0
16,0,642.5,0
17,0,493.0,0
18,0,405.0,0
19,0,277.0,0
20,0,200.0,0
21,0,171.0,0
22,0,134.0,0
23,0,109.0,0
0,1,49.0,0
1,1,30.0,0
2,1,20.0,0
3,1,4.0,0
4,1,4.0,0
5,1,24.0,0
6,1,71.0,0
7,1,264.0,0
8,1,540.0,0
9,1,397.0,0
10,1,266.0,0
11,1,367.0,0
12,1,419.0,0
13,1,420.0,0
14,1,444.0,0
15,1,382.0,0
16,1,434.0,0
17,1,596.0,0
18,1,551.0,0
19,1,353.0,0
20,1,304.0,0
21,1,155.0,0
22,1,112.0,0
23,1,63.0,0
0,2,23.0,1
1,2,5.0,1
2,2,11.0,1
3,2,5.0,1
4,2,9.0,1
5,2,18.0,1
6,2,50.0,1
7,2,107.0,1
8,2,211.0,1
9,2,110.0,1
10,2,94.0,1
11,2,155.0,1
12,2,196.0,1
13,2,218.0,1
14,2,203.0,1
15,2,217.0,1
16,2,310.0,1
17,2,608.0,1
18,2,559.0,1
19,2,356.0,1
20,2,223.0,1
21,2,187.0,1
22,2,135.0,1
23,2,84.0,1
0,3,24.0,1
1,3,12.0,1
2,3,1.0,1
3,3,5.0,1
4,3,6.0,1
5,3,39.0,1
6,3,146.0,1
7,3,415.0,1
8,3,642.5,1
9,3,332.0,1
10,3,171.0,1
11,3,151.0,1
12,3,240.0,1
13,3,214.0,1
14,3,181.0,1
15,3,260.0,1
16,3,321.0,1
17,3,583.0,1
18,3,567.0,1
19,3,396.0,1
20,3,267.0,1
21,3,213.0,1
22,3,173.0,1
23,3,87.0,1
0,4,34.0,1
1,4,16.0,1
2,4,7.0,1
3,4,2.0,1
4,4,5.0,1
5,4,37.0,1
6,4,147.0,1
7,4,410.0,1
8,4,642.5,1
9,4,323.0,1
10,4,153.0,1
11,4,166.0,1
12,4,213.0,1
13,4,217.0,1
14,4,201.0,1
15,4,217.0,1
16,4,342.0,1
17,4,563.0,1
18,4,573.0,1
19,4,386.0,1
20,4,285.0,1
21,4,224.0,1
22,4,153.0,1
23,4,125.0,1
0,5,65.0,1
1,5,21.0,1
2,5,9.0,1
3,5,6.0,1
4,5,5.0,1
5,5,36.0,1
6,5,130.0,1
7,5,367.0,1
8,5,642.5,1
9,5,351.0,1
10,5,198.0,1
11,5,218.0,1
12,5,290.0,1
13,5,278.0,1
14,5,251.0,1
15,5,267.0,1
16,5,383.0,1
17,5,580.0,1
18,5,505.0,1
19,5,332.0,1
20,5,227.0,1
21,5,178.0,1
22,5,162.0,1
23,5,128.0,1
0,6,106.0,0
1,6,87.0,0
2,6,49.0,0
3,6,21.0,0
4,6,7.0,0
5,6,11.0,0
6,6,21.0,0
7,6,78.0,0
8,6,168.0,0
9,6,248.0,0
10,6,320.0,0
11,6,423.0,0
12,6,476.0,0
13,6,525.0,0
14,6,555.0,0
15,6,549.0,0
16,6,469.0,0
17,6,403.0,0
18,6,271.0,0
19,6,253.0,0
20,6,172.0,0
21,6,139.0,0
22,6,145.0,0
23,6,133.0,0
0,0,129.0,0
1,0,95.0,0
2,0,73.0,0
3,0,46.0,0
4,0,12.0,0
5,0,12.0,0
6,0,15.0,0
7,0,42.0,0
8,0,119.0,0
9,0,204.0,0
